,angle,area,aspect_ratio,ca,cattle_id,contour_area,contour_perimeter,cs_name,datetaken,eccentricity,extent,firstframe,framecount,frametime,ipr,is_valid,max_area,perimeter,pupil_major_axis,pupil_minor_axis,solidity,stall_name,svg_area,svg_ca,svg_eccentricity,svg_ipr,svg_max_area,svg_perimeter,svg_pupil_major_axis,svg_pupil_minor_axis,timestamp,totd,vit_a
164,98.78224182128906,12564.685719662626,1.815217391304348,0.35708295749217345,1445174448,11527.0,541.9898945093155,WA02_2015_11_20_7_45_43_935993,2015-11-19 00:00:00,0.8985743601159688,0.7502603488674824,False,25,1.67,0.7359290405280718,True,19543.24568944627,463.19384156096527,190.93565368652344,83.78662872314453,0.9191085595821872,WA02,11614.832919066497,0.37298283840130064,0.8879997131352783,0.7591589165420102,19543.24568944627,438.47523220520674,179.33137482358697,82.46445772578844,2015-11-19 22:45:43,day,29.345238095238095
165,105.93441772460938,14821.235088832971,1.3140495867768596,0.2962954020650411,1445174448,13688.0,556.2741663455963,WA02_2015_11_29_14_11_30_9889,2015-11-29 00:00:00,0.7683530921156271,0.7114714902021935,False,24,1.6,0.9080745878883402,True,21061.728362051785,452.8833650740736,171.7111053466797,109.89960479736328,0.8977209378586654,WA02,14686.917278351506,0.2556724206002616,0.7674511804487975,0.9087156628327318,21061.728362051785,450.6675099628963,170.7870716849349,109.49285378900719,2015-11-29 05:11:30,day,29.345238095238095
166,95.50267028808594,12591.776700006652,1.57,0.3684469075623491,1445174448,11468.5,499.06096255779266,WA02_2015_11_29_14_13_6_876303,2015-11-29 00:00:00,0.8353840356570276,0.7304777070063694,False,25,1.67,0.844255559856344,True,19937.7959680401,432.923812162164,170.78465270996094,93.87464141845703,0.9004789572864321,WA02,12560.167764793621,0.34496015580068107,0.8370898591056515,0.8421051281797254,19937.7959680401,432.9318089915862,170.97521151296195,93.53462496188055,2015-11-29 05:13:06,day,29.345238095238095
167,102.30458068847656,11170.903203669523,1.530612244897959,0.2735453570479198,1445174448,10518.0,460.6761862039566,WA02_2015_11_29_15_22_43_101295,2015-11-29 00:00:00,0.8540305011353342,0.7155102040816327,False,23,1.53,0.8188412941761531,True,15377.289294035663,414.0465862730863,165.35009765625,86.01891326904297,0.9166412479846616,WA02,11234.49706206416,0.22945732025626855,0.8332089409233332,0.8469505418341018,15377.289294035663,408.2749407148559,160.83689989460782,88.93609572184158,2015-11-29 06:22:43,day,29.345238095238095
168,104.32221221923828,12341.122550786115,1.3738317757009346,0.23816985720936482,1445174448,11757.0,523.9898946285248,WA02_2015_11_29_15_24_38_704219,2015-11-29 00:00:00,0.7574870431677359,0.7474728209040625,False,24,1.6,0.9155014336459087,True,16199.309869231152,411.57856643232276,155.14065551757812,101.28360748291016,0.9303632191184616,WA02,11498.722874610658,0.2950396649414832,0.8175816243303968,0.8648691682232891,16199.309869231152,408.74695287161234,159.45540175106194,91.81644846852967,2015-11-29 06:24:38,day,29.345238095238095
169,95.00408172607422,11355.494515168042,1.9176470588235295,0.426390359476058,1445174448,10281.0,482.04877054691315,WA02_2015_11_19_22_12_37_503509,2015-11-19 00:00:00,0.8988621284739816,0.7420425839047275,False,24,1.6,0.7352588890329387,True,19796.55450838622,440.5425041449996,181.6378173828125,79.59941864013672,0.89872809126273,WA02,11071.994487726522,0.44077577654543004,0.9034823280959662,0.7242007496723017,19796.55450838622,438.3170630439046,181.3548055481785,77.73326534277072,2015-11-19 13:12:37,night,29.345238095238095
170,91.4461669921875,9396.424711975445,2.026666666666667,0.502203326755276,1445174448,8484.0,455.70562410354614,WA02_2015_11_19_22_8_23_875368,2015-11-19 00:00:00,0.8960436091782864,0.7442105263157894,False,25,1.67,0.7417323143805338,True,18876.02954581424,398.9905882001553,164.1577911376953,72.88048553466797,0.8808596791776981,WA02,9092.311387658696,0.513073648058023,0.8910848606018303,0.7526514951810015,18876.02954581424,389.6234773163272,159.71378144224866,72.48397919874523,2015-11-19 13:08:23,night,29.345238095238095
171,101.84828186035156,15671.601863833277,1.2892561983471074,0.3275574256571475,1445174448,14300.5,561.5462440252304,WA02_2015_11_30_15_58_19_17133,2015-11-30 00:00:00,0.6644572138751561,0.7576022462386098,False,24,1.6,0.9590348839518541,True,23305.4872814209,453.15254634543385,163.40171813964844,122.1144027709961,0.9014719324234879,WA02,15081.197007925472,0.3551389815081749,0.731568924085689,0.9308632896973318,23305.4872814209,451.21121632045555,167.82429139641454,114.41714576989159,2015-11-30 06:58:19,day,29.464285714285715
172,100.33224487304688,15286.035815737781,1.4067796610169492,0.33541497156589617,1445174448,14403.5,539.688379406929,WA02_2015_11_30_15_59_0_380239,2015-11-30 00:00:00,0.7807754039179708,0.7353226465182765,False,24,1.6,0.8987577450063837,True,23000.8729684368,462.3076132827558,176.4931640625,110.27500915527344,0.916457226481723,WA02,15295.982496509067,0.32603451163984987,0.782853523711605,0.8971061056719766,23000.8729684368,462.88351556741515,176.91987986203378,110.08061844332941,2015-11-30 06:59:00,day,29.464285714285715
173,90.02346801757812,15692.592951328486,1.4782608695652173,0.3087965639541122,1445174448,14607.0,533.2447279691696,WA02_2015_12_1_7_39_21_899775,2015-11-30 00:00:00,0.7844281548338432,0.7471611253196931,False,24,1.6,0.8958359588278337,True,22703.291293081307,469.17843402619235,179.48561096191406,111.32051086425781,0.9159142212189616,WA02,13376.217928550972,0.40937075186450655,0.7774945370129334,0.9013094668381455,22703.291293081307,431.85170001356846,164.56386885941384,103.49252082895654,2015-11-30 22:39:21,day,29.464285714285715
174,105.89763641357422,12902.37352339839,1.4528301886792452,0.2121280850547181,1445174448,12271.0,562.1320303678513,WA02_2015_11_30_15_42_4_76337,2015-11-30 00:00:00,0.7793728570764554,0.7517152658662093,False,23,1.53,0.8998568618299908,True,16376.232327426555,424.47588349671025,161.92294311523438,101.45450592041016,0.9285308917558927,WA02,12308.84055708891,0.22598495669731014,0.8293609907833946,0.8515927465195642,16376.232327426555,426.1843797960551,167.48240887690747,93.5746186851416,2015-11-30 06:42:04,day,29.464285714285715
175,74.4518051147461,14377.808421091791,1.509090909090909,0.24545411094462433,1445174745,13768.0,497.1614679098129,WA02_2015_11_27_15_11_59_565590,2015-11-27 00:00:00,0.8288044920510449,0.7539978094194961,False,24,1.6,0.8522511611527332,True,19054.91585023613,460.4340970571766,180.87831115722656,101.20834350585938,0.9416592572327475,WA02,14227.967767694287,0.23326876153371265,0.833721382642127,0.8463203048216403,19054.91585023613,459.6306569865153,181.1273600119009,100.01587392349431,2015-11-27 06:11:59,day,29.56845238095238
176,101.40351867675781,12758.180291936413,1.61,0.2897511468671951,1445174448,11842.5,492.0904005765915,WA02_2015_12_1_14_43_35_285072,2015-12-01 00:00:00,0.8494371684510078,0.7355590062111801,False,23,1.53,0.825510722666961,True,17962.972042350968,440.6948143266323,175.4527130126953,92.58460235595703,0.9110316178167551,WA02,12702.693772151362,0.2786377096497159,0.847333226399438,0.8284721440431384,17962.972042350968,438.94882516522404,174.51410379851157,92.6777359727766,2015-12-01 05:43:35,day,29.583333333333336
177,102.04242706298828,10274.115467466037,1.6853932584269662,0.3971051857913823,1445174448,9043.0,465.0193326473236,WA02_2015_12_1_15_51_0_699828,2015-12-01 00:00:00,0.8710249509440773,0.677378277153558,False,23,1.53,0.791480911981384,True,17041.306750916785,403.8842619005333,163.18527221679688,80.16293334960938,0.848510438658222,WA02,10372.882462523245,0.3617757302422913,0.8678302155664487,0.7969725425627958,17041.306750916785,404.4203314621823,163.03745715522433,81.00693162553561,2015-12-01 06:51:00,day,29.583333333333336
178,100.65630340576172,11530.415734727021,1.5353535353535352,0.41964183213871764,1445174448,10399.0,472.33304142951965,WA02_2015_12_1_15_51_27_797279,2015-12-01 00:00:00,0.8327990808599461,0.6910552897395003,False,24,1.6,0.8474525568623182,True,19867.758176331947,413.49448163896767,162.85052490234375,90.15003967285156,0.8844943437951859,WA02,11467.218443217143,0.40758840933395923,0.8383562158720321,0.8404873265479976,19867.758176331947,414.0648742491302,163.65788446765282,89.2136424561095,2015-12-01 06:51:27,day,29.583333333333336
179,80.6553726196289,17434.803492427207,1.596638655462185,0.2873949798204861,1445186816,15344.5,638.4579317569733,WA02_2015_9_18_16_54_51_979061,2015-09-18 00:00:00,0.835152476985703,0.6786598850066342,False,23,1.53,0.8445449545734593,True,24466.293386531528,509.3333040480724,200.89768981933594,110.49744415283203,0.8489349930843707,WA02,18055.526425365762,0.15554090114386285,0.8661060175495325,0.7998659055258316,24466.293386531528,532.600312560684,214.4548111587622,107.19745629193416,2015-09-18 07:54:51,night,29.583333333333336
180,,,,,1445186816,,,WA02_2015_9_19_6_44_40_709132,2015-09-18 00:00:00,,,False,24,1.6,,True,31593.71015004878,,,,,WA02,22131.52057829848,0.2793688769580328,0.7918018869369821,0.889666227538958,31593.71015004878,559.1096737985339,214.79243999919672,131.190498071138,2015-09-18 21:44:40,night,29.583333333333336
181,82.08961486816406,22285.16596475845,1.5522388059701493,0.2778416953497859,1445186816,22007.5,582.1736600399017,WA02_2015_9_20_17_34_4_63948,2015-09-20 00:00:00,0.7870866162952025,0.7895917049368542,False,25,1.67,0.8936542956088819,True,30859.11471384731,559.793813706385,214.47459411621094,132.2970428466797,0.9892122710416901,WA02,21628.619836831473,0.2986723207378341,0.7873736948371619,0.8934158642017219,30859.11471384731,551.5596732627545,211.35443933527068,130.29494038974568,2015-09-20 08:34:04,night,29.583333333333336
182,,,,,1445186816,,,WA02_2015_9_29_23_2_43_853979,2015-09-29 00:00:00,,,False,23,1.53,,True,22882.792160360816,,,,,WA02,14401.576707017552,0.3355524952438281,0.8734908074390354,0.7871224022098052,22882.792160360816,479.50022631608766,194.07369193762617,94.48296050247149,2015-09-29 14:02:43,night,29.583333333333336
183,89.22509765625,16102.274294866193,1.7714285714285714,0.35379780033943176,1445186816,13764.5,672.114785194397,WA02_2015_9_30_17_5_12_109704,2015-09-30 00:00:00,0.8735567125099677,0.7047875064004097,False,24,1.6,0.7870044434338581,True,24918.32170073742,507.0606980921686,205.2381134033203,99.89398193359375,0.844629214862087,WA02,13543.884519430632,0.436376657951596,0.8155179980337441,0.8670590085765585,24918.32170073742,443.0494743897673,172.61877886838033,99.89996147878138,2015-09-30 08:05:12,day,29.642857142857146
184,117.24639892578125,12887.464387689615,1.2148760330578512,0.30372064809356963,1445174448,11377.0,495.44573843479156,WA02_2015_12_3_8_11_53_609926,2015-12-02 00:00:00,0.7425682466604989,0.63962444481925,False,24,1.6,0.9247189315008794,True,18509.04288975885,418.48875873679395,156.52215576171875,104.83390808105469,0.8585767111916082,WA02,14070.399387194973,0.23513263559106176,0.7258187373173912,0.9338745636959184,18509.04288975885,435.12483465766456,161.3801199132818,111.01112652302358,2015-12-02 23:11:53,day,29.702380952380953
185,57.23020553588867,14813.765813306383,1.0774647887323943,0.24137919753859152,1445174448,13137.5,516.3746711015701,WA02_2015_12_2_23_36_42_616755,2015-12-02 00:00:00,0.5273279540224085,0.604690232900672,False,24,1.6,0.9868742472949337,True,19527.233850221197,434.31693250425013,148.99261474609375,126.59333801269531,0.8777937393512177,WA02,13494.503113575804,0.2681031003008373,0.6859889281787641,0.9514879667809337,19527.233850221197,422.164519756512,153.66805286820014,111.81071589091539,2015-12-02 14:36:42,night,29.702380952380953
